json_path,tempo,mode,tonic,density,tempo_band,density_bucket,mood,source,predicted_mood,pred_confidence,human_mood
output_basslines/Metallica/Fight_Fire_With_Fire.json,184.0,minor,E,9.412,fast,high,angry,heuristic,,,
output_basslines/Metallica/Fixxxer.json,130.0,minor,E-,5.316,fast,high,angry,heuristic,,,
output_basslines/Metallica/For_Whom_the_Bell_Tolls.json,120.0,minor,E,6.753,fast,high,angry,heuristic,,,
output_basslines/Metallica/Fuel.json,212.0,minor,E-,5.355,fast,high,angry,heuristic,,,
output_basslines/Metallica/Harvester_of_Sorrow.json,84.0,minor,E,7.735,slow,high,neutral,neutral,wistful,0.535000,
output_basslines/Metallica/Hero_of_the_Day.json,112.0,major,A,8.343,fast,high,joyful,heuristic,,,
output_basslines/Metallica/Hit_the_Lights.json,160.0,major,D,6.33,fast,high,joyful,heuristic,,,
output_basslines/Metallica/Holier_Than_Thou.json,166.0,minor,E,7.826,fast,high,angry,heuristic,,,
output_basslines/Metallica/Human.json,109.0,minor,C#,2.857,med,med,wistful,heuristic,,,
output_basslines/Metallica/I_Disappear.json,128.0,minor,E-,4.526,fast,high,angry,heuristic,,,
output_basslines/Metallica/Jump_in_the_Fire.json,176.0,major,E-,4.76,fast,high,joyful,heuristic,,,
output_basslines/Metallica/King_Nothing.json,111.0,minor,E,7.665,fast,high,angry,heuristic,,,
output_basslines/Metallica/Last_Caress.json,101.0,minor,C,10.793,med,high,wistful,heuristic,,,
output_basslines/Metallica/Leper_Messiah.json,136.0,minor,E,7.069,fast,high,angry,heuristic,,,
output_basslines/Metallica/Low_Mans_Lyric_acoustic_.json,132.0,minor,E-,2.657,fast,med,angry,pred@≥0.68,angry,0.707691,
output_basslines/Metallica/Mama_Said.json,67.0,minor,D,2.54,slow,med,neutral,neutral,wistful,0.519684,
output_basslines/Metallica/Master_of_Puppets.json,140.0,minor,E,8.078,fast,high,angry,heuristic,,,
output_basslines/Metallica/Metal_Militia.json,168.0,minor,D,11.519,fast,high,angry,heuristic,,,
output_basslines/Metallica/Motorbreath.json,180.0,minor,B,6.799,fast,high,angry,heuristic,,,
output_basslines/Metallica/My_Friend_of_Misery.json,120.0,minor,A,7.619,fast,high,angry,heuristic,,,
output_basslines/Metallica/No_Leaf_Clover.json,76.0,minor,E-,5.8,slow,high,neutral,neutral,wistful,0.521090,
output_basslines/Metallica/No_Remorse.json,188.0,minor,E,6.677,fast,high,angry,heuristic,,,
output_basslines/Metallica/Nothing_Else_Matters.json,71.0,minor,E,6.848,slow,high,wistful,manual,wistful,0.537500,wistful
output_basslines/Metallica/Of_Wolf_and_Man.json,116.0,major,C,5.766,fast,high,joyful,heuristic,,,
output_basslines/Metallica/One.json,102.0,minor,E,12.386,med,high,wistful,heuristic,,,
output_basslines/Metallica/Orion.json,128.0,major,A,6.324,fast,high,joyful,heuristic,,,
output_basslines/Metallica/Outlaw_Torn.json,60.0,minor,E,12.542,slow,high,neutral,neutral,wistful,0.536237,
output_basslines/Metallica/Poor_Twisted_Me.json,120.0,minor,C#,7.362,fast,high,angry,heuristic,,,
output_basslines/Metallica/Ride_the_Lightning.json,152.0,minor,E,7.345,fast,high,angry,heuristic,,,
output_basslines/Metallica/Ronnie.json,92.0,minor,G#,10.114,med,high,wistful,heuristic,,,
output_basslines/Metallica/Sad_but_True.json,91.0,minor,G,10.057,med,high,wistful,heuristic,,,
output_basslines/Metallica/Seek_Destroy.json,141.0,minor,A,6.753,fast,high,angry,heuristic,,,
output_basslines/Metallica/So_What.json,120.0,minor,D,9.954,fast,high,angry,heuristic,,,
output_basslines/Metallica/The_Four_Horsemen.json,204.0,minor,A,6.383,fast,high,angry,heuristic,,,
output_basslines/Metallica/The_Frayed_Ends_of_Sanity.json,180.0,minor,E,4.716,fast,high,angry,heuristic,,,
output_basslines/Metallica/The_God_That_Failed.json,84.0,minor,E-,8.54,slow,high,neutral,neutral,wistful,0.515940,
output_basslines/Metallica/The_House_Jack_Built.json,100.0,major,C,6.206,med,high,easygoing,heuristic,,,
output_basslines/Metallica/The_Memory_Remains.json,148.0,minor,E,5.906,fast,high,angry,heuristic,,,
output_basslines/Metallica/The_Struggle_Within.json,200.0,minor,E,3.933,fast,high,angry,heuristic,,,
output_basslines/Metallica/The_Thing_That_Should_Not_Be.json,116.0,minor,A,4.985,fast,high,angry,heuristic,,,
output_basslines/Metallica/The_Unforgiven.json,69.0,minor,A,7.639,slow,high,neutral,neutral,wistful,0.510000,
output_basslines/Metallica/Thorn_Within.json,116.0,major,D,4.546,fast,high,joyful,heuristic,,,
output_basslines/Metallica/Through_the_Never.json,188.0,minor,E,6.7,fast,high,angry,heuristic,,,
output_basslines/Metallica/To_Live_Is_to_Die.json,100.0,minor,E,5.631,med,high,wistful,heuristic,,,
output_basslines/Metallica/Trapped_Under_Ice.json,162.0,major,D,9.984,fast,high,joyful,heuristic,,,
output_basslines/Metallica/Turn_the_Page.json,80.0,minor,G#,4.349,slow,high,neutral,neutral,wistful,0.516676,
output_basslines/Metallica/Until_It_Sleeps.json,110.0,minor,G#,0.667,fast,low,neutral,neutral,angry,0.483237,
output_basslines/Metallica/Wasting_My_Hate.json,148.0,minor,A,4.44,fast,high,angry,heuristic,,,
output_basslines/Metallica/Welcome_Home_Sanitarium_.json,98.0,minor,E,8.296,med,high,wistful,heuristic,,,
output_basslines/Metallica/Wherever_I_May_Roam.json,128.0,major,C,6.587,fast,high,joyful,heuristic,,,
output_basslines/Metallica/Whiplash.json,160.0,minor,E,4.473,fast,high,angry,heuristic,,,
output_basslines/Metallica/Whiskey_in_the_Jar.json,130.0,major,C,3.282,fast,med,joyful,pred@≥0.68,joyful,0.731115,
output_basslines/Miami_Sound_Machine/Conga.json,120.0,major,D,2.296,fast,low,neutral,neutral,joyful,0.493438,
output_basslines/Miami_Sound_Machine/Dr_Beat.json,116.0,major,C,4.893,fast,high,joyful,heuristic,,,
output_basslines/Mica_Paris/I_Never_Felt_Like_This_Before.json,98.0,minor,F,4.883,med,high,wistful,heuristic,,,
output_basslines/Mica_Paris/My_One_Temptation.json,112.0,major,B-,4.66,fast,high,joyful,heuristic,,,
output_basslines/Michael_Ball/Love_Changes_Everything.json,89.0,minor,D,3.67,slow,high,neutral,neutral,wistful,0.522500,
output_basslines/Michael_Bolton/Go_The_Distance.json,65.0,major,D,2.416,slow,low,calm,heuristic,,,
output_basslines/Michael_Bolton/How_Am_I_Supposed_to_Live_Without_You.json,71.0,major,B-,4.796,slow,high,neutral,neutral,calm,0.494659,
output_basslines/Michael_Bolton/How_Can_We_Be_Lovers.json,105.0,major,B-,6.405,med,high,easygoing,heuristic,,,
output_basslines/Michael_Bolton/Love_Is_a_Wonderful_Thing.json,126.0,major,G,6.636,fast,high,joyful,heuristic,,,
output_basslines/Michael_Bolton/Soul_Provider.json,84.0,minor,G,3.083,slow,med,neutral,neutral,wistful,0.505000,
output_basslines/Michael_Bolton/Soul_of_My_Soul.json,99.0,minor,C#,3.159,med,med,wistful,heuristic,,,
output_basslines/Michael_Bolton/Steel_Bars.json,120.0,minor,B,8.32,fast,high,angry,heuristic,,,
output_basslines/Michael_Bolton/To_Love_Somebody.json,78.0,major,G,3.873,slow,high,neutral,neutral,easygoing,0.502500,
output_basslines/Michael_Bolton/When_a_Man_Loves_a_Woman.json,55.0,minor,F#,5.305,slow,high,neutral,neutral,wistful,0.528366,
output_basslines/Michael_Bolton/Whiter_Shade_of_Pale.json,72.0,major,C,3.985,slow,high,neutral,neutral,calm,0.496027,
output_basslines/Michael_Damian/Rock_On.json,86.0,minor,C#,9.879,slow,high,neutral,neutral,wistful,0.525593,
output_basslines/Michael_English/Save_Me.json,123.0,minor,B-,4.289,fast,high,angry,heuristic,,,
output_basslines/Michael_George/Careless_Whisper.json,76.0,minor,D,4.985,slow,high,neutral,neutral,wistful,0.522500,
output_basslines/Michael_George/Dont_Let_The_Sun_Go_Down_On_Me.json,68.0,major,C,3.925,slow,high,neutral,neutral,calm,0.491369,
output_basslines/Michael_George/Faith.json,194.02,major,B,4.273,fast,high,joyful,heuristic,,,
output_basslines/Michael_George/Fast_Love.json,112.0,minor,B-,5.486,fast,high,angry,heuristic,,,
"output_basslines/Michael_George/Fastlove,_Part_1.json",121.0,minor,G,5.032,fast,high,angry,heuristic,,,
output_basslines/Michael_George/Fastlove.json,108.06,major,C#,6.478,med,high,easygoing,heuristic,,,
output_basslines/Michael_George/Father_Figure.json,100.0,minor,F,5.871,med,high,wistful,heuristic,,,
output_basslines/Michael_George/Freedom_90.json,90.0,major,F,3.888,med,high,easygoing,heuristic,,,
output_basslines/Michael_George/Jesus_to_a_Child.json,86.0,minor,D,3.004,slow,med,neutral,neutral,wistful,0.518011,
output_basslines/Michael_George/One_More_Try.json,40.0,major,F,5.555,slow,high,neutral,neutral,easygoing,0.497500,
output_basslines/Michael_George/Outside.json,121.0,minor,G,5.032,fast,high,angry,heuristic,,,
output_basslines/Michael_George/Praying_for_Time.json,66.0,major,B-,3.575,slow,high,neutral,neutral,calm,0.494659,
output_basslines/Michael_George/Roxanne.json,80.0,minor,B,3.915,slow,high,neutral,neutral,wistful,0.524247,
output_basslines/Michael_George/Too_Funky.json,99.0,minor,D,5.907,med,high,wistful,heuristic,,,
output_basslines/Michael_George/Wake_Me_Up_Before_You_Go_Go.json,163.0,major,C,4.75,fast,high,joyful,heuristic,,,
output_basslines/Michael_Jackson/Beat_It.json,138.0,minor,E,3.562,fast,high,angry,heuristic,,,
output_basslines/Michael_Jackson/Black_or_White.json,116.0,major,E,6.358,fast,high,joyful,heuristic,,,
output_basslines/Michael_Jackson/Dont_Stop_Til_You_Get_Enough.json,120.0,major,B,10.174,fast,high,joyful,heuristic,,,
output_basslines/Michael_Jackson/Heal_The_World.json,80.01,major,B-,3.984,slow,high,calm,manual,calm,0.496027,calm
output_basslines/Michael_Jackson/I_Just_Cant_Stop_Loving_You.json,102.0,minor,F,2.96,med,med,wistful,heuristic,,,
output_basslines/Michael_Jackson/Liberian_Girl.json,103.0,minor,G,2.882,med,med,wistful,heuristic,,,
output_basslines/Michael_Jackson/Man_in_the_Mirror.json,112.0,minor,C,5.301,fast,high,angry,heuristic,,,
output_basslines/Michael_Jackson/Off_the_Wall.json,118.0,minor,E-,5.874,fast,high,angry,heuristic,,,
output_basslines/Michael_Jackson/Remember_the_Time.json,102.0,minor,B-,3.203,med,med,wistful,heuristic,,,
output_basslines/Michael_Jackson/Shes_Out_Of_My_Life.json,60.0,major,A,2.565,slow,med,melancholic,manual,easygoing,0.499914,melancholic
output_basslines/Michael_Jackson/The_Girl_Is_Mine.json,164.0,major,A,2.988,fast,med,joyful,pred@≥0.68,joyful,0.730817,
output_basslines/Michael_Jackson/The_Way_You_Make_Me_Feel.json,120.0,major,B-,6.547,fast,high,joyful,heuristic,,,
output_basslines/Michael_Jackson/Thriller.json,117.0,minor,D,5.906,fast,high,angry,heuristic,,,
output_basslines/Michael_Jackson/Wanna_Be_Startin_Somethin.json,120.0,major,D,8.296,fast,high,joyful,heuristic,,,
output_basslines/Michael_Johnson/Bluer_Than_Blue.json,123.0,major,A-,3.099,fast,med,joyful,pred@≥0.68,joyful,0.730671,
output_basslines/Michael_Learns_to_Rock/The_Actor.json,83.0,minor,C,4.711,slow,high,neutral,neutral,wistful,0.512788,
output_basslines/Michael_Learns_to_Rock/Wild_Woman.json,85.0,major,G,6.805,slow,high,neutral,neutral,easygoing,0.505000,
output_basslines/Michael_McDonald/I_Keep_Forgetting.json,96.0,major,G,3.766,med,high,easygoing,heuristic,,,
output_basslines/Michael_McDonald/Sweet_Freedom.json,230.01,major,F,2.437,fast,low,neutral,neutral,joyful,0.496254,
output_basslines/Michael_Penn/No_Myth.json,105.0,major,F,4.471,med,high,easygoing,heuristic,,,
output_basslines/Michael_Sembello/Maniac.json,144.0,major,G,7.493,fast,high,joyful,heuristic,,,
output_basslines/Michael_Walthius/Dreaming_in_Stereo.json,83.0,minor,A,5.75,slow,high,neutral,neutral,wistful,0.515000,
output_basslines/Michael_Walthius/Magic_Travels.json,115.0,minor,G,3.829,fast,high,angry,heuristic,,,
output_basslines/Michael_Walthius/Memories_of_Arden_Road.json,98.0,major,C,9.829,med,high,easygoing,heuristic,,,
output_basslines/Michael_Walthius/Song_for_My_Children.json,86.0,major,F,3.482,slow,med,neutral,neutral,easygoing,0.495519,
output_basslines/Michael_Zager/Lets_All_Chant.json,115.0,minor,E,7.042,fast,high,angry,heuristic,,,
output_basslines/Michel_Delpech/Pour_un_Flirt.json,97.0,major,E-,3.572,med,high,easygoing,heuristic,,,
output_basslines/Michele_Zarrillo/Amico_feat._Michele_Zarrillo_.json,70.0,major,C,3.024,slow,med,neutral,neutral,calm,0.494659,
output_basslines/Michele_Zarrillo/Cinque_giorni.json,70.0,major,C,3.632,slow,high,neutral,neutral,calm,0.494659,
output_basslines/Michele_Zarrillo/Dieci_ragioni_per_vivere.json,93.0,major,A,6.57,med,high,easygoing,heuristic,,,
output_basslines/Michele_Zarrillo/Il_sopravvento.json,94.0,major,G,4.708,med,high,easygoing,heuristic,,,
output_basslines/Michele_Zarrillo/La_notte_dei_pensieri.json,99.0,minor,B,4.609,med,high,wistful,heuristic,,,
output_basslines/Michele_Zarrillo/Lamore_vuole_amore.json,114.0,major,F,7.229,fast,high,joyful,heuristic,,,
output_basslines/Michele_Zarrillo/Lelefante_e_la_farfalla.json,79.0,minor,E,2.966,slow,med,neutral,neutral,wistful,0.535000,
output_basslines/Michele_Zarrillo/Non_arriveranno_I_nostri.json,90.0,minor,C,5.67,med,high,wistful,heuristic,,,
output_basslines/Michele_Zarrillo/Ragazza_dargento.json,85.0,minor,G,3.052,slow,med,neutral,neutral,wistful,0.505000,
output_basslines/Michele_Zarrillo/Una_rosa_blu.json,58.0,minor,C,5.785,slow,high,neutral,neutral,wistful,0.521090,
output_basslines/Mickey_and_Sylvia/Love_Is_Strange.json,122.0,major,C,3.676,fast,high,joyful,heuristic,,,
output_basslines/Middle_of_the_Road/Chirpy_Chirpy_Cheep_Cheep.json,128.0,major,B,5.438,fast,high,joyful,heuristic,,,
output_basslines/Middle_of_the_Road/Sacramento.json,133.0,major,A,7.646,fast,high,joyful,heuristic,,,
output_basslines/Midnight_Oil/Beds_Are_Burning.json,120.0,minor,E-,7.562,fast,high,angry,heuristic,,,
output_basslines/Mike_+_The_Mechanics/All_I_Need_Is_a_Miracle.json,240.0,major,G,4.513,fast,high,joyful,heuristic,,,
output_basslines/Mike_+_The_Mechanics/Another_Cup_of_Coffee.json,132.0,minor,B-,4.273,fast,high,angry,heuristic,,,
output_basslines/Mike_+_The_Mechanics/Living_Years.json,103.0,major,F,0.713,med,low,easygoing,heuristic,,,
output_basslines/Mike_+_The_Mechanics/Over_My_Schoulder.json,94.0,major,A-,5.053,med,high,easygoing,heuristic,,,
output_basslines/Mike_+_The_Mechanics/Over_My_Shoulder.json,93.12,minor,B-,4.359,med,high,wistful,heuristic,,,
output_basslines/Mike_+_The_Mechanics/Silent_Running.json,133.0,major,B-,4.886,fast,high,joyful,heuristic,,,
output_basslines/Mike_+_The_Mechanics/Word_of_Mouth.json,105.0,major,C,3.681,med,high,easygoing,heuristic,,,
output_basslines/Mike_Oldfield/Amarok.json,133.0,minor,B,1.034,fast,low,neutral,neutral,angry,0.481463,
output_basslines/Mike_Oldfield/Conflict.json,125.0,minor,E,4.513,fast,high,angry,heuristic,,,
"output_basslines/Mike_Oldfield/Incantations,_Part_4.json",190.01,minor,E,2.549,fast,med,angry,pred@≥0.68,angry,0.690662,
output_basslines/Mike_Oldfield/Moonlight_Shadow.json,129.03,major,E,4.236,fast,high,joyful,heuristic,,,
output_basslines/Mike_Oldfield/Ommadawn.json,57.5,major,B,10.902,slow,high,neutral,neutral,easygoing,0.491703,
output_basslines/Mike_Oldfield/Taurus_II.json,130.0,major,A,2.37,fast,low,neutral,neutral,joyful,0.500817,
output_basslines/Mike_Oldfield/The_Lake_Two_Sides_Excerpt_.json,120.0,minor,B,4.323,fast,high,angry,heuristic,,,
output_basslines/Mike_Oldfield/Tubular_Bells_part_one_.json,150.0,major,A,5.217,fast,high,joyful,heuristic,,,
output_basslines/Mike_Reno/Almost_Paradise.json,72.0,major,G,3.113,slow,med,neutral,neutral,easygoing,0.505000,
output_basslines/Miles_John/Music.json,83.0,minor,E,5.036,slow,high,neutral,neutral,wistful,0.537389,
output_basslines/Miller/A_String_of_Pearls.json,126.0,minor,F,3.826,fast,high,angry,heuristic,,,
output_basslines/Miller/American_Patrol.json,183.0,major,F,3.893,fast,high,joyful,heuristic,,,
output_basslines/Miller/Chattanooga_Choo_Choo.json,91.0,major,C,7.576,med,high,easygoing,heuristic,,,
output_basslines/Miller/Keep_on_Rockin_Me_Baby.json,122.0,major,F,6.864,fast,high,joyful,heuristic,,,
output_basslines/Miller/Little_Brown_Jug.json,155.0,major,C#,3.47,fast,med,joyful,pred@≥0.68,joyful,0.746630,
output_basslines/Miller/Serenade_in_Blue.json,120.0,major,F,3.054,fast,med,joyful,pred@≥0.68,joyful,0.729187,
output_basslines/Miller/St._Louis_Blues_March.json,120.0,major,G,2.759,fast,med,joyful,pred@≥0.68,joyful,0.725433,
output_basslines/Milli_Vanilli/Baby_Dont_Forget_My_Number.json,100.0,major,A,7.68,med,high,easygoing,heuristic,,,
output_basslines/Milli_Vanilli/Girl_Im_Gonna_Miss_You.json,77.0,major,A,5.803,slow,high,neutral,neutral,easygoing,0.505000,
output_basslines/Milli_Vanilli/Girl_You_Know_Its_True.json,96.0,major,A-,4.895,med,high,easygoing,heuristic,,,
output_basslines/Mily_Balakirev/Islamey.json,120.0,major,F#,7.176,fast,high,joyful,heuristic,,,
output_basslines/Mina/Acqua_e_sale.json,96.0,minor,E,5.221,med,high,wistful,heuristic,,,
output_basslines/Mina/Amor_mio.json,78.0,major,C,7.451,slow,high,neutral,neutral,calm,0.496027,
output_basslines/Mina/Anche_tu.json,89.0,minor,A,4.978,slow,high,neutral,neutral,wistful,0.526158,
output_basslines/Mina/Anche_un_uomo.json,95.0,minor,E,3.107,med,med,wistful,heuristic,,,
output_basslines/Mina/Ancora_ancora_ancora.json,52.0,minor,F#,7.7,slow,high,neutral,neutral,wistful,0.522813,
output_basslines/Mina/Brava.json,158.0,minor,A,5.571,fast,high,angry,heuristic,,,
output_basslines/Mina/Brivido_felino.json,96.0,minor,F,5.146,med,high,wistful,heuristic,,,
output_basslines/Mina/Bugiardo_e_incosciente.json,68.0,minor,D,1.621,slow,low,melancholic,heuristic,,,
output_basslines/Mina/Chiedimi_tutto.json,132.0,major,C,4.073,fast,high,joyful,heuristic,,,
output_basslines/Mina/Conversazione.json,153.0,minor,F#,3.616,fast,high,angry,heuristic,,,
output_basslines/Mina/Dottore.json,120.0,minor,F,5.782,fast,high,angry,heuristic,,,
output_basslines/Mina/E_Se_Domani.json,72.0,major,C,2.141,slow,low,calm,heuristic,,,
output_basslines/Mina/E_luomo_per_me.json,123.0,major,B-,4.524,fast,high,joyful,heuristic,,,
output_basslines/Mina/Grande_amore.json,65.0,major,G,8.272,slow,high,neutral,neutral,easygoing,0.502500,
output_basslines/Mina/Grande_grande_grande.json,96.0,major,A-,3.477,med,med,easygoing,heuristic,,,
output_basslines/Mina/Indifferentemente.json,83.0,minor,A,2.798,slow,med,neutral,neutral,wistful,0.511964,
output_basslines/Mina/Insieme.json,74.0,major,D,6.441,slow,high,neutral,neutral,calm,0.495314,
output_basslines/Mina/Io_e_te_da_soli.json,123.0,major,F,2.963,fast,med,joyful,pred@≥0.68,joyful,0.729187,
output_basslines/Mina/Io_voglio_solo_te.json,76.0,major,G,6.405,slow,high,neutral,neutral,easygoing,0.505000,
output_basslines/Mina/Joana_Francesa.json,100.0,major,B-,2.902,med,med,easygoing,heuristic,,,
output_basslines/Mina/La_voce_del_silenzio.json,91.0,major,F,4.123,med,high,easygoing,heuristic,,,
output_basslines/Mina/Limportante_e_finire.json,86.0,minor,D,4.373,slow,high,neutral,neutral,wistful,0.517500,
output_basslines/Mina/Nessuno.json,145.0,major,C,4.265,fast,high,joyful,heuristic,,,
output_basslines/Mina/Nessuno_al_mondo.json,80.0,major,D,3.242,slow,med,neutral,neutral,calm,0.495314,
output_basslines/Mina/Noi.json,83.0,minor,E-,1.957,slow,low,melancholic,heuristic,,,
output_basslines/Mina/Non_credere.json,72.0,minor,A,3.383,slow,med,neutral,neutral,wistful,0.512500,
output_basslines/Mina/Non_gioco_piu.json,99.0,major,B-,3.377,med,med,easygoing,heuristic,,,
output_basslines/Mina/Parole_parole.json,122.0,minor,A,3.311,fast,med,angry,pred@≥0.68,angry,0.726855,
output_basslines/Mina/Prendi_una_matita.json,182.0,minor,B-,3.527,fast,high,angry,heuristic,,,
output_basslines/Mina/Renato.json,158.0,major,E-,2.786,fast,med,joyful,pred@≥0.68,joyful,0.727124,
output_basslines/Mina/Rose_su_rose.json,52.0,major,C,4.18,slow,high,neutral,neutral,calm,0.489006,
output_basslines/Mina/Se_telefonando.json,106.0,minor,E-,3.889,med,high,wistful,heuristic,,,
output_basslines/Mina/Sono_come_tu_mi_vuoi.json,103.0,minor,E-,4.36,med,high,wistful,heuristic,,,
output_basslines/Mina/The_Captain_of_Her_Heart-Every_Breath_You_Take.json,90.0,major,C,4.712,med,high,easygoing,heuristic,,,
output_basslines/Mina/Tintarella_di_luna.json,141.0,major,F,11.814,fast,high,joyful,heuristic,,,
output_basslines/Mina/Torno_venerdi.json,58.0,major,D,4.146,slow,high,neutral,neutral,easygoing,0.492500,
output_basslines/Mina/Tutti_gli_Zeri_del_mondo.json,150.0,minor,A,0.96,fast,low,neutral,neutral,angry,0.493570,
output_basslines/Mina/Un_anno_damore.json,62.0,minor,A,5.684,slow,high,neutral,neutral,wistful,0.515000,
output_basslines/Mina/Una_zebra_a_pois.json,170.0,major,C,4.653,fast,high,joyful,heuristic,,,
output_basslines/Mina/Volami_nel_cuore.json,84.0,major,F,3.606,slow,high,neutral,neutral,easygoing,0.495000,
output_basslines/Mina/Vorrei_che_fosse_amore.json,62.0,major,F,2.293,slow,low,calm,heuristic,,,
output_basslines/Mink_DeVille/Demasiado_Corazon.json,103.0,minor,A,23.418,med,high,wistful,heuristic,,,
output_basslines/Missy_Elliott/Sock_It_2_Me.json,83.0,major,E-,4.614,slow,high,neutral,neutral,calm,0.495447,
output_basslines/Mitch_Ryder/Devil_With_a_Blue_Dress.json,173.0,minor,C#,5.891,fast,high,angry,heuristic,,,
output_basslines/Mixed_Emotions/Just_for_You.json,120.0,major,E,2.664,fast,med,joyful,pred@≥0.68,joyful,0.735719,
"output_basslines/Mixed_Emotions/You_Want_Love_Maria,_Maria_.json",115.0,major,E-,11.946,fast,high,joyful,heuristic,,,
output_basslines/Mo-Do/Eins_Zwei_Polizei.json,143.0,minor,E,10.438,fast,high,angry,heuristic,,,
output_basslines/Mo-Do/Super_Gut.json,145.0,minor,E,14.769,fast,high,angry,heuristic,,,
output_basslines/Moby/Body_Rock.json,108.0,minor,B,7.226,med,high,wistful,heuristic,,,
output_basslines/Moby/God_Moving_Over_the_Face_of_the_Waters.json,100.0,major,D,12.273,med,high,easygoing,heuristic,,,
output_basslines/Moby/J_Breas.json,100.0,minor,E,1.841,med,low,wistful,heuristic,,,
output_basslines/Moby/Natural_Blues.json,108.0,major,F#,5.613,med,high,easygoing,heuristic,,,
output_basslines/Moby/The_Blue_Terror_of_Lawns.json,86.0,minor,A,2.022,slow,low,melancholic,heuristic,,,
output_basslines/Mocedades/Eres_Tu.json,80.0,major,E-,5.233,slow,high,neutral,neutral,calm,0.496027,
"output_basslines/Modern_Jazz_Quartet/Gershwin_Medley_Soon_For_You,_for_Me,_for_Evermore_Love_Walked_In_Our_Love_Is_Here_to_Stay.json",114.0,minor,C,3.751,fast,high,angry,heuristic,,,
output_basslines/Modern_Talking/You_Can_Win_If_You_Want.json,106.0,minor,C,7.973,med,high,wistful,heuristic,,,
"output_basslines/Modern_Talking/Youre_My_Heart,_Youre_My_Soul.json",117.0,minor,C,7.607,fast,high,angry,heuristic,,,
output_basslines/Moist/Push.json,104.0,minor,E,6.954,med,high,wistful,heuristic,,,
output_basslines/Monica/Angel_of_Mine.json,108.0,major,E-,3.262,med,med,easygoing,heuristic,,,
output_basslines/Monica/First_Night.json,76.0,minor,A,20.356,slow,high,neutral,neutral,wistful,0.509905,
output_basslines/Monica/For_You_I_Will.json,72.0,major,B-,2.948,slow,med,neutral,neutral,calm,0.496027,
output_basslines/Monty_Python/Always_Look_on_the_Bright_Side_of_Life.json,119.0,major,D,4.156,fast,high,joyful,heuristic,,,
output_basslines/Monty_Python/Camelot_Song.json,122.5,major,C,7.169,fast,high,joyful,heuristic,,,
"output_basslines/Monty_Python/The_Courtroom,_Scene_V_Very_Expensive_Gaiters.json",200.0,major,F,7.887,fast,high,joyful,heuristic,,,
output_basslines/Morandi/Andavo_a_cento_allora.json,170.0,minor,C,3.945,fast,high,angry,heuristic,,,
output_basslines/Morandi/Banane_e_lampone.json,92.0,minor,D,6.677,med,high,wistful,heuristic,,,
output_basslines/Morandi/Banane_e_lamponi.json,92.0,minor,D,6.677,med,high,wistful,heuristic,,,
output_basslines/Morandi/Bella_signora.json,120.0,minor,E,12.888,fast,high,angry,heuristic,,,
output_basslines/Morandi/Canzone_libera.json,95.0,major,E-,2.722,med,med,easygoing,heuristic,,,
output_basslines/Morandi/Canzoni_stonate.json,76.0,minor,F#,4.7,slow,high,neutral,neutral,wistful,0.526200,
output_basslines/Morandi/Cera_un_ragazzo.json,124.0,major,F,2.967,fast,med,joyful,pred@≥0.68,joyful,0.729187,
output_basslines/Morandi/Cera_un_ragazzo_che_come_me_amava_i_Beatles_e_i_Rolling_Stones.json,124.0,major,F,2.967,fast,med,joyful,pred@≥0.68,joyful,0.729187,
output_basslines/Morandi/Come_fa_bene_lamore_radio_edit_.json,87.0,minor,A,3.813,slow,high,neutral,neutral,wistful,0.520000,
output_basslines/Morandi/Dove_va_a_finire_il_mio_affetto.json,122.0,minor,F#,8.278,fast,high,angry,heuristic,,,
output_basslines/Morandi/Fatti_mandare_dalla_mamma.json,79.0,major,D,6.797,slow,high,neutral,neutral,calm,0.495314,
output_basslines/Morandi/Fino_alla_fine_del_mondo.json,81.0,major,B-,5.112,slow,high,neutral,neutral,calm,0.496027,
output_basslines/Morandi/Forse_non_ci_lasceremo_mai.json,136.0,major,E-,2.224,fast,low,neutral,neutral,joyful,0.499809,
output_basslines/Morandi/Giovane_amante_mia.json,100.0,major,C,5.286,med,high,easygoing,heuristic,,,
output_basslines/Morandi/In_amore.json,71.0,major,D,3.2,slow,med,neutral,neutral,calm,0.497031,
output_basslines/Morandi/In_ginocchio_da_te.json,108.0,minor,F,4.1,med,high,wistful,heuristic,,,
output_basslines/Morandi/Innamorato.json,71.5,major,C,3.814,slow,high,neutral,neutral,calm,0.494659,
output_basslines/Morandi/Lasciarsi_per_amore.json,55.0,major,D,3.051,slow,med,neutral,neutral,easygoing,0.491989,
output_basslines/Morandi/Occhi_di_ragazza.json,120.0,major,E-,4.129,fast,high,joyful,heuristic,,,
output_basslines/Morandi/Se_non_avessi_piu_te.json,69.0,major,D,4.789,slow,high,neutral,neutral,calm,0.496051,
output_basslines/Morandi/Se_perdo_anche_te_Solitary_Man_.json,160.0,minor,F,3.918,fast,high,angry,heuristic,,,
output_basslines/Morandi/Un_mondo_damore.json,83.0,minor,G,3.814,slow,high,neutral,neutral,wistful,0.505000,
output_basslines/Morricone_Ennio/Luomo_Dellarmonica.json,126.0,major,D,4.304,fast,high,joyful,heuristic,,,
"output_basslines/Morricone_Ennio/The_Good,_the_Bad_The_Ugly.json",122.0,major,A-,6.063,fast,high,joyful,heuristic,,,
