json_path,mood,mood_raw,tempo,mode,tonic,density,tempo_band,density_bucket,source,predicted_mood,pred_confidence,human_mood
"output_basslines/Jean_Michel_Jarre/Chronologie,_Part_8.json",calm_easygoing,easygoing,104.0,major,B-,4.478,med,high,heuristic,,,
output_basslines/Jean_Michel_Jarre/Chronologie_4.json,joyful,joyful,128.0,major,F,30.646,fast,high,heuristic,,,
"output_basslines/Jean_Michel_Jarre/Equinox,_Part_5.json",joyful,joyful,157.0,major,C,15.114,fast,high,heuristic,,,
output_basslines/Jean_Michel_Jarre/Equinox_Part_4.json,angry,angry,113.0,minor,D,10.737,fast,high,heuristic,,,
"output_basslines/Jean_Michel_Jarre/Equinoxe,_Part_4.json",angry,angry,113.0,minor,D,10.737,fast,high,heuristic,,,
"output_basslines/Jean_Michel_Jarre/Equinoxe,_Part_5.json",joyful,joyful,157.0,major,C,15.114,fast,high,heuristic,,,
output_basslines/Jean_Michel_Jarre/Industrial_Revolution_Overture.json,calm_easygoing,easygoing,97.0,major,C#,6.863,med,high,heuristic,,,
"output_basslines/Jean_Michel_Jarre/Les_chants_magnetiques,_Part_2.json",angry,angry,126.0,minor,F,3.974,fast,high,heuristic,,,
"output_basslines/Jean_Michel_Jarre/Magnetic_Fields,_Part_1.json",angry,angry,132.0,minor,F,29.062,fast,high,heuristic,,,
"output_basslines/Jean_Michel_Jarre/Oxygene,_Part_3.json",melancholic_wistful,melancholic,68.0,minor,C,2.494,slow,low,heuristic,,,
"output_basslines/Jean_Michel_Jarre/Oxygene,_Part_4.json",angry,angry,123.0,minor,C,6.46,fast,high,heuristic,,,
"output_basslines/Jean_Michel_Jarre/Oxygene,_Part_6.json",angry,angry,110.0,minor,C,3.3,fast,med,pred@≥0.68,angry,0.700191,
"output_basslines/Jean_Michel_Jarre/Oxygene,_Part_8_Dado_FM_remix_.json",angry,angry,136.0,minor,C,19.068,fast,high,heuristic,,,
output_basslines/Jean_Michel_Jarre/Souvenir_de_Chine.json,melancholic_wistful,wistful,105.0,minor,C,2.056,med,low,heuristic,,,
output_basslines/Jean_Michel_Jarre/Souvenir_of_China.json,melancholic_wistful,wistful,105.0,minor,C,1.641,med,low,heuristic,,,
output_basslines/Jean_Michel_Jarre/Waiting_for_Cousteau.json,melancholic_wistful,melancholic,60.0,minor,D,0.33,slow,low,heuristic,,,
output_basslines/Jeannie_C._Riley/Harper_Valley_PTA.json,joyful,joyful,115.0,major,D,5.89,fast,high,heuristic,,,
output_basslines/Jeff/Summertime.json,melancholic_wistful,wistful,96.0,minor,G,5.45,med,high,heuristic,,,
output_basslines/Jeff_Beck/Hi_Ho_Silver_Lining.json,joyful,joyful,128.0,major,D,4.745,fast,high,heuristic,,,
output_basslines/Jefferson_Airplane/White_Rabbit.json,calm_easygoing,easygoing,101.0,major,C,5.978,med,high,heuristic,,,
output_basslines/Jefferson_Starship/With_Your_Love.json,joyful,joyful,121.0,major,D,4.473,fast,high,heuristic,,,
output_basslines/Jeffrey_Osborne/Shes_on_the_Left.json,angry,angry,120.0,minor,B,4.373,fast,high,heuristic,,,
output_basslines/Jeffrey_Reid_Baker/Carmina_Burana_Fortuna_Imperatrix_mundi_I._O_Fortuna.json,angry,angry,130.0,minor,D,10.689,fast,high,heuristic,,,
output_basslines/Jennifer_Lopez/Jenny_From_the_Block.json,melancholic_wistful,wistful,98.0,minor,G#,4.352,med,high,heuristic,,,
output_basslines/Jennifer_Lopez/Lets_Get_Loud.json,angry,angry,132.0,minor,C,3.907,fast,high,heuristic,,,
output_basslines/Jennifer_Lopez/My_Love_Dont_Cost_a_Thing.json,angry,angry,184.0,minor,E,4.952,fast,high,heuristic,,,
output_basslines/Jennifer_Lopez/No_Me_Ames_feat._Marc_Anthony_Tropical_remix_.json,calm_easygoing,easygoing,90.0,major,F,3.704,med,high,heuristic,,,
output_basslines/Jennifer_Lopez/Una_noche_mas.json,angry,angry,122.0,minor,C#,4.889,fast,high,heuristic,,,
output_basslines/Jennifer_Lopez/Waiting_for_Tonight.json,angry,angry,125.0,minor,B-,5.187,fast,high,heuristic,,,
output_basslines/Jennifer_Warnes/Ive_Had_The_Time_of_My_Life.json,calm_easygoing,easygoing,109.01,major,E,6.361,med,high,heuristic,,,
output_basslines/Jeremy_Jackson/You_Can_Run.json,calm_easygoing,easygoing,103.0,major,A,34.117,med,high,heuristic,,,
output_basslines/Jerry_Herman/I_Wont_Send_Roses_reprise_.json,calm_easygoing,calm,84.0,major,B-,1.84,slow,low,heuristic,,,
output_basslines/Jerry_Lee_Lewis/Chantilly_Lace.json,joyful,joyful,112.0,major,F,11.011,fast,high,heuristic,,,
output_basslines/Jerry_Lee_Lewis/Great_Balls_of_Fire.json,joyful,joyful,160.0,major,C,10.73,fast,high,heuristic,,,
output_basslines/Jerry_Lee_Lewis/High_Blood_Pressure.json,joyful,joyful,119.0,major,E-,3.944,fast,high,heuristic,,,
output_basslines/Jerry_Lee_Lewis/Rockin_My_Life_Away.json,joyful,joyful,170.0,major,G,7.756,fast,high,heuristic,,,
output_basslines/Jessica_Simpson/I_Think_Im_in_Love_With_You.json,calm_easygoing,easygoing,106.01,major,A,4.217,med,high,heuristic,,,
output_basslines/Jesus_Jones/Real_Real_Real.json,joyful,joyful,110.0,major,C,5.766,fast,high,heuristic,,,
output_basslines/Jesus_Jones/Right_Here_Right_Now.json,calm_easygoing,easygoing,106.0,major,G,9.752,med,high,heuristic,,,
output_basslines/Jethro_Tull/A_New_Day_Yesterday.json,melancholic_wistful,wistful,91.0,minor,E,7.254,med,high,heuristic,,,
output_basslines/Jethro_Tull/Aqualung.json,joyful,joyful,148.0,major,F,2.606,fast,med,pred@≥0.68,joyful,0.730099,
output_basslines/Jethro_Tull/Bouree.json,angry,angry,110.0,minor,D,5.494,fast,high,heuristic,,,
output_basslines/Jethro_Tull/Bungle_In_The_Jungle.json,melancholic_wistful,wistful,100.0,minor,B,5.047,med,high,heuristic,,,
output_basslines/Jethro_Tull/Cross_Eyed_Mary.json,angry,angry,130.0,minor,A,4.887,fast,high,heuristic,,,
output_basslines/Jethro_Tull/Living_in_the_Past.json,joyful,joyful,145.0,major,F,5.606,fast,high,heuristic,,,
output_basslines/Jethro_Tull/Locomotive_Breath.json,angry,angry,136.0,minor,E,6.651,fast,high,heuristic,,,
output_basslines/Jets/Rocket_2_You.json,angry,angry,120.0,minor,D,8.607,fast,high,heuristic,,,
output_basslines/Jewel/Do_You.json,joyful,joyful,180.0,major,G,3.306,fast,med,pred@≥0.68,joyful,0.7275,
output_basslines/Jewel/Down_So_Long.json,joyful,joyful,156.0,major,F,5.14,fast,high,heuristic,,,
output_basslines/Jewel/Foolish_Games.json,calm_easygoing,easygoing,100.0,major,F,2.134,med,low,heuristic,,,
output_basslines/Jewel/Hands.json,joyful,joyful,134.0,major,A-,6.252,fast,high,heuristic,,,
output_basslines/Jewel/Innocence_Maintained.json,joyful,joyful,192.0,major,C,3.931,fast,high,heuristic,,,
output_basslines/Jewel/Jupiter.json,joyful,joyful,120.0,major,D,3.711,fast,high,heuristic,,,
output_basslines/Jewel/Life_Uncommon.json,calm_easygoing,easygoing,100.0,major,A,4.193,med,high,heuristic,,,
output_basslines/Jewel/Near_You_Always.json,joyful,joyful,112.0,major,C#,4.499,fast,high,heuristic,,,
output_basslines/Jewel/Standing_Still.json,joyful,joyful,130.0,major,D,5.191,fast,high,heuristic,,,
output_basslines/Jigsaw/Sky_High.json,angry,angry,136.02,minor,E,3.829,fast,high,heuristic,,,
output_basslines/Jim_Croce/Bad_Bad_Leroy_Brown.json,joyful,joyful,145.0,major,G,8.046,fast,high,heuristic,,,
output_basslines/Jim_Croce/Operator.json,joyful,joyful,130.0,major,G,4.091,fast,high,heuristic,,,
output_basslines/Jim_Croce/Time_in_a_Bottle.json,angry,angry,138.0,minor,D,5.817,fast,high,heuristic,,,
output_basslines/Jim_Croce/You_Dont_Mess_Around_With_Jim.json,calm_easygoing,easygoing,100.0,major,C#,9.538,med,high,heuristic,,,
output_basslines/Jimi_Hendrix/All_Along_The_Watchtower.json,angry,angry,114.0,minor,F,8.732,fast,high,heuristic,,,
output_basslines/Jimi_Hendrix/Fire.json,joyful,joyful,156.0,major,G,4.728,fast,high,heuristic,,,
output_basslines/Jimi_Hendrix/Foxy_Lady.json,melancholic_wistful,wistful,92.0,minor,A,6.613,med,high,heuristic,,,
output_basslines/Jimi_Hendrix/Manic_Depression.json,angry,angry,152.0,minor,A,3.904,fast,high,heuristic,,,
output_basslines/Jimi_Hendrix/Purple_Haze.json,angry,angry,112.0,minor,E,6.208,fast,high,heuristic,,,
output_basslines/Jimi_Hendrix/Third_Stone_From_the_Sun.json,joyful,joyful,120.0,major,A,3.116,fast,med,pred@≥0.68,joyful,0.730817,
output_basslines/Jimi_Hendrix/Wild_Thing.json,calm_easygoing,easygoing,100.0,major,A,4.971,med,high,heuristic,,,
output_basslines/Jimmy_Barnes/Working_Class_Man.json,joyful,joyful,144.0,major,G,2.816,fast,med,pred@≥0.68,joyful,0.724148,
output_basslines/Jimmy_Buffett/Barometer_Soup.json,joyful,joyful,132.0,major,D,4.007,fast,high,heuristic,,,
output_basslines/Jimmy_Buffett/Boat_Drinks.json,joyful,joyful,127.03,major,D,3.28,fast,med,pred@≥0.68,joyful,0.737077,
"output_basslines/Jimmy_Buffett/Changes_in_Latitudes,_Changes_in_Attitudes.json",joyful,joyful,125.0,major,E,3.349,fast,med,pred@≥0.68,joyful,0.738219,
output_basslines/Jimmy_Buffett/Cheeseburger_in_Paradise.json,joyful,joyful,150.0,major,D,3.065,fast,med,pred@≥0.68,joyful,0.734577,
output_basslines/Jimmy_Buffett/Grapefruit-Juicy_Fruit.json,joyful,joyful,124.0,major,D,3.974,fast,high,heuristic,,,
output_basslines/Jimmy_Buffett/Margaritaville.json,joyful,joyful,125.0,major,D,3.651,fast,high,heuristic,,,
output_basslines/Jimmy_Cliff/Reggae_Night.json,joyful,joyful,110.0,major,C,5.086,fast,high,heuristic,,,
output_basslines/Jimmy_Gilmer/Sugar_Shack.json,joyful,joyful,132.0,major,C,5.47,fast,high,heuristic,,,
output_basslines/Jimmy_James/Ill_Go_Where_Your_Music_Takes_Me.json,angry,angry,126.01,minor,F,6.778,fast,high,heuristic,,,
output_basslines/Jimmy_Nail/Aint_No_Doubt.json,melancholic_wistful,wistful,102.0,minor,B,7.976,med,high,heuristic,,,
output_basslines/Jimmy_Reed/Im_Gonna_Get_My_Baby.json,joyful,joyful,119.0,major,A,7.591,fast,high,heuristic,,,
output_basslines/Jimmy_Ruffin/What_Becomes_of_the_Broken_Hearted.json,calm_easygoing,easygoing,98.0,major,B-,5.822,med,high,heuristic,,,
output_basslines/Jimmy_Somerville/Read_My_Lips.json,joyful,joyful,130.0,major,E-,15.584,fast,high,heuristic,,,
output_basslines/Jive_Bunny/Thats_What_I_Like_Medley_.json,angry,angry,160.0,minor,C,4.23,fast,high,heuristic,,,
output_basslines/Joan_Jett/Do_You_Wanna_Touch_Me_Oh_Yeah_.json,joyful,joyful,125.0,major,A,4.464,fast,high,heuristic,,,
output_basslines/Joan_Jett/I_Hate_Myself_for_Loving_You.json,angry,angry,116.0,minor,E,6.478,fast,high,heuristic,,,
output_basslines/Joan_Jett/I_Love_Rock_n_Roll.json,melancholic_wistful,wistful,94.0,minor,E,3.385,med,med,heuristic,,,
output_basslines/Jobim_Antonio_Carlos/Corcovado.json,angry,angry,130.0,minor,E,4.195,fast,high,heuristic,,,
output_basslines/Jobim_Antonio_Carlos/Desafinado.json,angry,angry,160.0,minor,D,5.267,fast,high,heuristic,,,
output_basslines/Jodeci/Come_Talk_to_Me.json,calm_easygoing,calm,87.0,major,D,1.392,slow,low,heuristic,,,
output_basslines/Jody_Reynolds/Endless_Sleep.json,calm_easygoing,easygoing,108.0,major,D,2.595,med,med,heuristic,,,
output_basslines/Jody_Watley/Some_Kind_Of_Lover.json,angry,angry,118.0,minor,A,17.839,fast,high,heuristic,,,
output_basslines/Joe_Cocker/Cry_Me_a_River_live_.json,angry,angry,130.0,minor,E,5.965,fast,high,heuristic,,,
output_basslines/Joe_Cocker/Let_the_Healing_Begin.json,angry,angry,116.0,minor,A,3.23,fast,med,pred@≥0.68,angry,0.724355,
output_basslines/Joe_Cocker/Unchain_My_Heart.json,angry,angry,120.0,minor,A,9.828,fast,high,heuristic,,,
output_basslines/Joe_Dassin/Aux_Champs-Elysees.json,joyful,joyful,110.0,major,F,3.873,fast,high,heuristic,,,
output_basslines/Joe_Dassin/Ca_va_pas_changer_le_monde.json,melancholic_wistful,wistful,95.0,minor,C#,4.171,med,high,heuristic,,,
output_basslines/Joe_Dassin/Dieser_Sanger_braucht_nur_ein_Chanson.json,joyful,joyful,113.0,major,A,11.733,fast,high,heuristic,,,
output_basslines/Joe_Diffie/Honky_Tonk_Attitude.json,joyful,joyful,140.0,major,C,4.514,fast,high,heuristic,,,
output_basslines/Joe_Jackson/Breaking_Us_In_Two.json,angry,angry,110.0,minor,B,3.762,fast,high,heuristic,,,
output_basslines/Joe_Jackson/Cancer.json,angry,angry,145.0,minor,D,2.639,fast,med,pred@≥0.68,angry,0.695423,
output_basslines/Joe_Jackson/Im_The_Man.json,joyful,joyful,170.0,major,A,7.197,fast,high,heuristic,,,
output_basslines/Joe_Jackson/Is_She_Really_Going_Out_With_Him.json,joyful,joyful,116.0,major,E-,4.054,fast,high,heuristic,,,
output_basslines/Joe_Jackson/Steppin_Out.json,joyful,joyful,158.0,major,F#,7.611,fast,high,heuristic,,,
output_basslines/Joe_Jackson/Stepping_Out.json,joyful,joyful,160.0,major,F#,4.801,fast,high,heuristic,,,
output_basslines/Joe_Satriani/Crushing_Day.json,angry,angry,161.5,minor,C,14.594,fast,high,heuristic,,,
output_basslines/Joe_Satriani/Day_at_the_Beach.json,joyful,joyful,116.0,major,D,6.548,fast,high,heuristic,,,
output_basslines/Joe_Satriani/Summer_Song.json,joyful,joyful,160.0,major,D,13.836,fast,high,heuristic,,,
output_basslines/Joe_Satriani/Surfing_With_the_Alien.json,joyful,joyful,167.0,major,C,6.328,fast,high,heuristic,,,
output_basslines/Joe_Satriani/The_Mighty_Turtle_Head.json,angry,angry,134.5,minor,B,16.702,fast,high,heuristic,,,
output_basslines/Joe_Walsh/Funk_49.json,calm_easygoing,easygoing,91.0,major,D,7.302,med,high,heuristic,,,
output_basslines/Joe_Walsh/Lifes_Been_Good.json,calm_easygoing,easygoing,100.0,major,A,5.783,med,high,heuristic,,,
output_basslines/Joey_Dee/Peppermint_Twist.json,joyful,joyful,200.0,major,C,3.716,fast,high,heuristic,,,
output_basslines/Joey_Ramone/I_Wanna_Be_Sedated.json,angry,angry,165.0,minor,B,7.923,fast,high,heuristic,,,
output_basslines/Johann_Nepomuk_Hummel/Trumpet_Concerto.json,joyful,joyful,116.0,major,E,8.708,fast,high,heuristic,,,
output_basslines/Johannes_Brahms/Danza_Ungherese_n._8_in_la_minore-Presto.json,angry,angry,120.0,minor,G,10.595,fast,high,heuristic,,,
output_basslines/Johannes_Brahms/Hungarian_Dance_Nr_1_In_G_Minor.json,angry,angry,120.0,minor,D,6.738,fast,high,heuristic,,,
"output_basslines/Johannes_Brahms/Liebeslieder_Waltz,_Op._52,_No._6.json",angry,angry,120.0,minor,G,7.679,fast,high,heuristic,,,
output_basslines/John_Denver/Back_Home_Again.json,calm_easygoing,easygoing,100.0,major,C,3.62,med,high,heuristic,,,
output_basslines/John_Elton/Blessed.json,calm_easygoing,easygoing,103.0,major,F,2.626,med,med,heuristic,,,
output_basslines/John_Elton/Blue_Eyes.json,calm_easygoing,calm,70.0,major,B-,1.176,slow,low,heuristic,,,
output_basslines/John_Elton/Burn_Down_the_Mission.json,angry,angry,120.0,minor,C,5.034,fast,high,heuristic,,,
output_basslines/John_Elton/Can_You_Feel_the_Love_Tonight.json,calm_easygoing,calm,60.0,major,B-,2.472,slow,low,heuristic,,,
output_basslines/John_Elton/Candle_in_the_Wind.json,joyful,joyful,121.0,major,B-,2.622,fast,med,pred@≥0.68,joyful,0.730477,
output_basslines/John_Elton/Club_at_the_End_of_the_Street.json,joyful,joyful,120.0,major,D,3.763,fast,high,heuristic,,,
output_basslines/John_Elton/Crocodile_Rock.json,joyful,joyful,154.0,major,G,10.811,fast,high,heuristic,,,
output_basslines/John_Elton/Dont_Go_Breaking_My_Heart.json,joyful,joyful,134.0,major,F,3.061,fast,med,pred@≥0.68,joyful,0.729187,
output_basslines/John_Elton/Empty_Garden.json,calm_easygoing,easygoing,106.0,major,A-,2.716,med,med,heuristic,,,
output_basslines/John_Elton/Empty_Garden_Hey_Hey_Johnny_.json,calm_easygoing,easygoing,106.0,major,A-,2.716,med,med,heuristic,,,
output_basslines/John_Elton/Funeral_for_a_Friend.json,angry,angry,137.0,minor,A,3.646,fast,high,heuristic,,,
output_basslines/John_Elton/I_Dont_Wanna_Go_On_With_You_Like_That.json,angry,angry,133.0,minor,A,5.462,fast,high,heuristic,,,
output_basslines/John_Elton/I_Guess_Thats_Why_They_Call_It_the_Blues.json,joyful,joyful,122.0,major,C,4.126,fast,high,heuristic,,,
output_basslines/John_Elton/Im_Still_Standing.json,angry,angry,172.0,minor,A,4.625,fast,high,heuristic,,,
output_basslines/John_Elton/Island_Girl.json,joyful,joyful,140.0,major,B-,6.278,fast,high,heuristic,,,
output_basslines/John_Elton/Little_Jeanie.json,joyful,joyful,143.0,major,B-,5.076,fast,high,heuristic,,,
output_basslines/John_Elton/Made_in_England.json,joyful,joyful,137.0,major,F,5.397,fast,high,heuristic,,,
output_basslines/John_Elton/Madman_Across_the_Water.json,angry,angry,131.0,minor,A,3.845,fast,high,heuristic,,,
output_basslines/John_Elton/Philadelphia_Freedom.json,joyful,joyful,120.0,major,B-,4.79,fast,high,heuristic,,,
output_basslines/John_Elton/Pinball_Wizard.json,angry,angry,118.0,minor,E,11.423,fast,high,heuristic,,,
output_basslines/John_Elton/Sacrifice.json,joyful,joyful,113.0,major,C#,3.098,fast,med,pred@≥0.68,joyful,0.73413,
output_basslines/John_Elton/Sad_Songs_Say_So_Much_.json,joyful,joyful,114.0,major,G,5.767,fast,high,heuristic,,,
output_basslines/John_Elton/Saturday_Nights_Allright.json,joyful,joyful,149.0,major,F,6.661,fast,high,heuristic,,,
output_basslines/John_Elton/Sixty_Years_On.json,melancholic_wistful,wistful,100.0,minor,A,1.6,med,low,heuristic,,,
output_basslines/John_Elton/Son_of_Your_Father.json,joyful,joyful,162.0,major,E-,4.562,fast,high,heuristic,,,
output_basslines/John_Elton/The_One.json,joyful,joyful,120.0,major,B-,4.508,fast,high,heuristic,,,
output_basslines/John_Elton/You_Gotta_Love_Someone.json,calm_easygoing,easygoing,106.0,major,E,3.511,med,high,heuristic,,,
output_basslines/John_Farnham/Playing_to_Win.json,joyful,joyful,135.0,major,C,5.752,fast,high,heuristic,,,
output_basslines/John_Farnham/Pressure_Down.json,joyful,joyful,113.0,major,F#,2.708,fast,med,pred@≥0.68,joyful,0.718984,
"output_basslines/John_Field/Nocturne_for_piano_No._8_9_in_E_minor,_H46b.json",joyful,joyful,120.0,major,B-,3.188,fast,med,pred@≥0.68,joyful,0.731115,
output_basslines/John_Field/Nocturne_in_F_No.6_H40.json,joyful,joyful,120.0,major,A,3.477,fast,med,pred@≥0.68,joyful,0.746165,
output_basslines/John_Fogerty/Centerfield.json,joyful,joyful,142.0,major,G,4.926,fast,high,heuristic,,,
output_basslines/John_Fogerty/Rock_and_Roll_Girls.json,joyful,joyful,132.08,major,C,7.424,fast,high,heuristic,,,
output_basslines/John_Fogerty/The_Old_Man_Down_the_Road.json,angry,angry,137.0,minor,A,4.976,fast,high,heuristic,,,
output_basslines/John_Fred/Judy_in_Disguise.json,joyful,joyful,165.0,major,E-,6.492,fast,high,heuristic,,,
output_basslines/John_Lennon/Mind_Games.json,calm_easygoing,calm,65.5,major,C,2.148,slow,low,heuristic,,,
output_basslines/John_Mellencamp/Authority_Song.json,joyful,joyful,151.0,major,D,6.536,fast,high,heuristic,,,
output_basslines/John_Mellencamp/Cherry_Bomb.json,joyful,joyful,117.0,major,G,4.431,fast,high,heuristic,,,
output_basslines/John_Mellencamp/Hurts_So_Good.json,joyful,joyful,128.0,major,A,4.061,fast,high,heuristic,,,
output_basslines/John_Mellencamp/Jack_Dianne.json,calm_easygoing,easygoing,103.0,major,A,0.503,med,low,heuristic,,,
output_basslines/John_Mellencamp/Lonely_Ol_Night.json,joyful,joyful,130.0,major,A,3.632,fast,high,heuristic,,,
output_basslines/John_Mellencamp/Paper_in_Fire.json,angry,angry,142.0,minor,B,14.632,fast,high,heuristic,,,
output_basslines/John_Mellencamp/Pink_Houses.json,joyful,joyful,120.0,major,C,5.649,fast,high,heuristic,,,
output_basslines/John_Mellencamp/Pop_Singer.json,joyful,joyful,112.0,major,D,6.999,fast,high,heuristic,,,
output_basslines/John_Mellencamp/Small_Town.json,joyful,joyful,124.0,major,B,3.541,fast,high,heuristic,,,
output_basslines/Johnny_Bristol/Hang_on_in_There_Baby.json,calm_easygoing,easygoing,97.0,major,D,10.094,med,high,heuristic,,,
output_basslines/Johnny_Gill/Rub_You_the_Right_Way.json,angry,angry,120.0,minor,D,6.664,fast,high,heuristic,,,
output_basslines/Johnny_Hates_Jazz/I_Dont_Want_to_Be_a_Hero.json,angry,angry,117.0,minor,G#,6.2,fast,high,heuristic,,,
output_basslines/Johnny_Hates_Jazz/Shattered_Dreams.json,angry,angry,120.0,minor,G,2.693,fast,med,pred@≥0.68,angry,0.698127,
output_basslines/Johnny_Hoes/Och_was_ik_maar_bij_moeder_thuis_gebleven.json,joyful,joyful,118.0,major,A-,3.973,fast,high,heuristic,,,
output_basslines/Johnny_Horton/The_Battle_of_New_Orleans.json,calm_easygoing,easygoing,90.0,major,A,4.324,med,high,heuristic,,,
output_basslines/Johnny_Kemp/Just_Got_Paid.json,angry,angry,120.0,minor,B,4.702,fast,high,heuristic,,,
output_basslines/Johnny_Logan/Whats_Another_Year.json,calm_easygoing,easygoing,102.0,major,F,2.52,med,med,heuristic,,,
output_basslines/Johnny_Mathis/Misty.json,calm_easygoing,calm,75.0,major,E-,2.281,slow,low,heuristic,,,
output_basslines/Johnny_Nash/I_Can_See_Clearly_Now.json,joyful,joyful,120.0,major,D,4.521,fast,high,heuristic,,,
output_basslines/Johnny_Rivers/Poor_Side_of_Town.json,joyful,joyful,110.0,major,E,3.791,fast,high,heuristic,,,
output_basslines/Johnny_Rivers/Rockin_Pneumonia.json,joyful,joyful,123.0,major,C,3.902,fast,high,heuristic,,,
output_basslines/Johnny_Rivers/Rockin_Pneumonia_Boogie_Woogie_Flu.json,joyful,joyful,116.0,major,B-,4.354,fast,high,heuristic,,,
output_basslines/Johnny_Rivers/Secret_Agent_Man.json,angry,angry,165.0,minor,E,4.812,fast,high,heuristic,,,
output_basslines/Johnny_Rivers/Swayin_To_the_Music_Slow_Dancin_.json,calm_easygoing,easygoing,96.0,major,G,3.694,med,high,heuristic,,,
output_basslines/Johnny_Rivers/The_Tracks_of_My_Tears.json,calm_easygoing,easygoing,98.0,major,D,2.974,med,med,heuristic,,,
output_basslines/Johnny_Rivers/The_seventh_Son.json,joyful,joyful,155.0,major,E-,6.997,fast,high,heuristic,,,
"output_basslines/Johnny_Shines/Hey,_Ba-Ba-Re-Bop.json",joyful,joyful,124.0,major,C,4.285,fast,high,heuristic,,,
output_basslines/Johnny_and_The_Hurricanes/Red_River_Rock.json,joyful,joyful,167.0,major,C,5.127,fast,high,heuristic,,,
output_basslines/Johnny_and_The_Hurricanes/Reveille_Rock.json,joyful,joyful,175.0,major,B,7.927,fast,high,heuristic,,,
output_basslines/Johnson/Crazy_Bone_Rag_One_Step_or_Trot_.json,calm_easygoing,easygoing,104.0,major,C,8.261,med,high,heuristic,,,
output_basslines/Johnson_James_P/Carolina_Shout.json,joyful,joyful,240.0,major,G,4.398,fast,high,heuristic,,,
output_basslines/Jolson._Al/Baby_Face.json,joyful,joyful,182.0,major,C#,5.958,fast,high,heuristic,,,
output_basslines/Jon_Cleary/Go_Ahead_Baby.json,calm_easygoing,easygoing,96.0,major,F,8.619,med,high,heuristic,,,
output_basslines/Jon_Secada/Do_You_Believe_in_Us.json,angry,angry,110.0,minor,E-,5.06,fast,high,heuristic,,,
output_basslines/Jon_Secada/Just_Another_Day.json,joyful,joyful,120.0,major,F#,6.161,fast,high,heuristic,,,
"output_basslines/Jon_Secada/Just_Another_Day_George_Acosta_remix_feat._Jon_Secada,_Miguel_Morejon_.json",calm_easygoing,easygoing,108.0,major,G,5.831,med,high,heuristic,,,
output_basslines/Jones/Big_Dipper.json,angry,angry,140.0,minor,D,4.858,fast,high,heuristic,,,
output_basslines/Jones_Grace/La_Vie_En_Rose.json,joyful,joyful,173.0,major,G,4.106,fast,high,heuristic,,,
output_basslines/Jones_Grace/Love_Is_the_Drug.json,angry,angry,126.0,minor,D,9.875,fast,high,heuristic,,,
output_basslines/Jones_Grace/Slave_to_the_Rhythm.json,calm_easygoing,easygoing,98.0,major,C#,7.752,med,high,heuristic,,,
output_basslines/Joni_Mitchell/Big_Yellow_Taxi.json,joyful,joyful,160.0,major,E,8.014,fast,high,heuristic,,,
"output_basslines/Joni_Mitchell/Both_Sides,_Now.json",joyful,joyful,120.0,major,C,3.594,fast,high,heuristic,,,
output_basslines/Joni_Mitchell/Cactus_Tree.json,joyful,joyful,112.0,major,G,4.063,fast,high,heuristic,,,
output_basslines/Joni_Mitchell/Cold_Blue_Steel_and_Sweet_Fire.json,joyful,joyful,118.0,major,C,4.15,fast,high,heuristic,,,
output_basslines/Joni_Mitchell/Help_Me.json,angry,angry,155.0,minor,A,2.528,fast,med,pred@≥0.68,angry,0.726855,
output_basslines/Joni_Mitchell/Marcie.json,joyful,joyful,120.0,major,G,3.494,fast,med,pred@≥0.68,joyful,0.775433,
output_basslines/Joni_Mitchell/Rainy_Night_House.json,angry,angry,120.0,minor,D,3.959,fast,high,heuristic,,,
output_basslines/Joni_Mitchell/That_Song_About_the_Midway.json,joyful,joyful,123.0,major,E-,2.955,fast,med,pred@≥0.68,joyful,0.730671,
output_basslines/Joni_Mitchell/Woodstock.json,angry,angry,115.0,minor,E,4.188,fast,high,heuristic,,,
output_basslines/Joni_Mitchell/You_Turn_Me_On_Im_a_Radio.json,joyful,joyful,120.0,major,G,4.843,fast,high,heuristic,,,
output_basslines/Jordy/Dur_dur_detre_bebe.json,joyful,joyful,124.0,major,A,6.022,fast,high,heuristic,,,
output_basslines/Jose_Feliciano/Feliz_Navidad.json,joyful,joyful,140.0,major,D,6.824,fast,high,heuristic,,,
output_basslines/Joseph_Kosma/Autumn_Leaves.json,melancholic_wistful,wistful,96.0,minor,E,2.558,med,med,heuristic,,,
output_basslines/Joseph_Lamb/American_Beauty_Rag_Lamb_.json,calm_easygoing,easygoing,100.0,major,E-,8.546,med,high,heuristic,,,
output_basslines/Joseph_Lamb/Ragtime_Nightingale_Lamb_.json,angry,angry,120.0,minor,C,6.079,fast,high,heuristic,,,
output_basslines/Joseph_Lamb/Sensation_Rag.json,calm_easygoing,easygoing,100.0,major,G,8.198,med,high,heuristic,,,
output_basslines/Journey/Be_Good_to_Yourself.json,joyful,joyful,140.4,major,C,6.803,fast,high,heuristic,,,
output_basslines/Journey/Dont_Stop_Believin.json,joyful,joyful,118.0,major,E,4.156,fast,high,heuristic,,,
output_basslines/Journey/Girl_Cant_Help_It.json,joyful,joyful,125.0,major,G,4.669,fast,high,heuristic,,,
output_basslines/Journey/Ill_Be_Alright_Without_You.json,calm_easygoing,easygoing,95.0,major,D,7.84,med,high,heuristic,,,
output_basslines/Journey/Only_the_Young.json,joyful,joyful,144.0,major,G,4.035,fast,high,heuristic,,,
